Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
11/25/2022,San Luis,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Santiago Del Estero,Mujer,26,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Entre Ríos,Transgenero,19,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Superior jerarquico,Varon
11/25/2022,Santa Fe,Mujer,25,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
11/25/2022,Buenos Aires,Mujer,21,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/25/2022,Buenos Aires,Mujer,31,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/25/2022,San Luis,Mujer,51,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/25/2022,Santa Fe,Mujer,37,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/25/2022,Mendoza,Mujer,18,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/25/2022,San Luis,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Mendoza,Mujer,38,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/25/2022,Tucumán,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/25/2022,Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Buenos Aires,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Buenos Aires,Mujer,45,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/25/2022,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/25/2022,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/25/2022,Ciudad Autónoma de Buenos Aires,Mujer,19,Paraguaya,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Ciudad Autónoma de Buenos Aires,Mujer,26,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/25/2022,Ciudad Autónoma de Buenos Aires,Mujer,28,Argentina,No,Si,No,No,Si,No,No,Si,No,No,No,No,Otro,Mujer
11/25/2022,Ciudad Autónoma de Buenos Aires,Mujer,48,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/25/2022,Ciudad Autónoma de Buenos Aires,Mujer,85,Argentina,Si,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,Varon
11/25/2022,Ciudad Autónoma de Buenos Aires,Mujer,40,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Ciudad Autónoma de Buenos Aires,Mujer,45,Argentina,No,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Mujer
11/25/2022,Buenos Aires,Mujer,40,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Ciudad Autónoma de Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Ciudad Autónoma de Buenos Aires,Mujer,38,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Buenos Aires,Mujer,25,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/25/2022,Buenos Aires,Mujer,31,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
11/25/2022,Buenos Aires,Mujer,37,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Buenos Aires,Mujer,58,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/25/2022,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Buenos Aires,Mujer,41,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Buenos Aires,Mujer,46,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Buenos Aires,Mujer,26,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/25/2022,Buenos Aires,Mujer,42,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Buenos Aires,Mujer,34,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Buenos Aires,Mujer,17,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Buenos Aires,Mujer,61,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Buenos Aires,Mujer,46,Peruana,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/25/2022,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/25/2022,Buenos Aires,Mujer,47,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/25/2022,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Río Negro,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Buenos Aires,Mujer,28,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Jujuy,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Buenos Aires,Mujer,31,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Santiago Del Estero,Mujer,25,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Buenos Aires,Varon,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Tucumán,Mujer,22,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Buenos Aires,Mujer,41,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Buenos Aires,Mujer,40,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Tucumán,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon
11/26/2022,Buenos Aires,Mujer,36,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Santa Fe,Mujer,71,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Salta,Mujer,42,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Buenos Aires,Mujer,31,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Catamarca,Mujer,51,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
11/26/2022,Santa Fe,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Buenos Aires,Mujer,38,Argentina,No,No,No,Si,No,No,Si,No,No,No,No,No,Otro,Varon
11/26/2022,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Cordoba,Mujer,30,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Buenos Aires,Mujer,37,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Neuquén,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Mendoza,Mujer,37,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Buenos Aires,Mujer,19,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Santa Fe,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
11/26/2022,Río Negro,Mujer,47,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Buenos Aires,Mujer,43,Peruana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Cordoba,Mujer,19,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Mujer
11/26/2022,Chaco,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Buenos Aires,Mujer,15,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
11/26/2022,Chaco,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Buenos Aires,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Salta,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Ciudad Autónoma de Buenos Aires,Mujer,22,Venezolana,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,No,Si,No,No,Si,No,Si,Si,No,No,No,No,Superior jerarquico,Varon
11/26/2022,Ciudad Autónoma de Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Ciudad Autónoma de Buenos Aires,Mujer,47,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Ciudad Autónoma de Buenos Aires,Mujer,52,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Ciudad Autónoma de Buenos Aires,Mujer,63,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Buenos Aires,Mujer,34,Argentina,No,Si,Si,Si,No,No,No,Si,No,No,No,No,Superior jerarquico,Varon
11/26/2022,Buenos Aires,Mujer,48,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Buenos Aires,Mujer,26,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Buenos Aires,Mujer,37,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Buenos Aires,Mujer,32,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Buenos Aires,Mujer,30,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/26/2022,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/26/2022,Buenos Aires,Mujer,51,Argentina,No,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Santa Fe,Mujer,27,Salvadoreña,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/27/2022,San Luis,Mujer,37,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/27/2022,Misiones,Mujer,33,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Mendoza,Mujer,38,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Buenos Aires,Mujer,20,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
11/27/2022,Mendoza,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Buenos Aires,Mujer,42,Peruana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/27/2022,Ciudad Autónoma de Buenos Aires,Mujer,36,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Buenos Aires,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/27/2022,Jujuy,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Mujer
11/27/2022,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/27/2022,Santiago Del Estero,Mujer,16,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
11/27/2022,Cordoba,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
11/27/2022,Río Negro,Mujer,41,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/27/2022,Buenos Aires,Mujer,25,Paraguaya,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/27/2022,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Santa Fe,Mujer,64,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Mendoza,Mujer,26,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Cordoba,Mujer,25,Colombiana,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Buenos Aires,Mujer,24,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Mendoza,Mujer,36,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Buenos Aires,Mujer,47,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Santa Fe,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Tucumán,Mujer,17,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Buenos Aires,Mujer,50,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/27/2022,Buenos Aires,Mujer,27,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/27/2022,Santa Fe,Mujer,20,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro,Varon
11/27/2022,Buenos Aires,Mujer,51,Argentina,Si,Si,No,Si,No,No,No,No,No,No,No,No,Otro familiar,Varon
11/27/2022,Ciudad Autónoma de Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/27/2022,Ciudad Autónoma de Buenos Aires,Mujer,59,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,Varon
11/27/2022,Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/27/2022,Buenos Aires,Mujer,36,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/27/2022,Buenos Aires,Mujer,25,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/27/2022,Buenos Aires,Mujer,22,Paraguaya,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/27/2022,Buenos Aires,Mujer,21,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/27/2022,Buenos Aires,Mujer,45,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Buenos Aires,Mujer,46,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/27/2022,Buenos Aires,Mujer,58,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/28/2022,Buenos Aires,Mujer,64,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Río Negro,Mujer,37,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/28/2022,Santa Fe,Mujer,32,Argentina,Si,Si,Si,Si,No,Si,Si,No,No,No,No,No,Pareja,Varon
11/28/2022,Buenos Aires,Mujer,53,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
11/28/2022,Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/28/2022,Buenos Aires,Mujer,34,Boliviana,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,19,Boliviana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,40,Argentina,No,Si,Si,No,No,No,No,Si,No,No,No,No,Otro,Varon
11/28/2022,Entre Ríos,Mujer,43,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Mendoza,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Tucumán,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Mendoza,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,35,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Mujer
11/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/28/2022,Buenos Aires,Mujer,13,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro,Varon
11/28/2022,Buenos Aires,Mujer,46,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Santa Fe,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,53,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Cordoba,Mujer,44,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Tucumán,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Mendoza,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Varon
11/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,45,Peruana,Si,Si,No,Si,No,No,No,No,No,No,No,Si,Otro,Varon
11/28/2022,Buenos Aires,Mujer,47,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,52,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
11/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,25,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,27,Otro,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
11/28/2022,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,43,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,51,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,46,Argentina,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
11/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,44,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,46,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/28/2022,Buenos Aires,Mujer,25,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
11/28/2022,Buenos Aires,Mujer,62,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,20,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/28/2022,Buenos Aires,Mujer,31,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,38,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/28/2022,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,50,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
11/28/2022,Buenos Aires,Mujer,33,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,24,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,44,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/28/2022,Buenos Aires,Mujer,25,Argentina,No,Si,No,Si,Si,No,No,Si,No,No,No,No,Otro,Varon
11/28/2022,Buenos Aires,Mujer,38,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,37,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,44,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/28/2022,Buenos Aires,Mujer,18,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
11/28/2022,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/28/2022,Buenos Aires,Mujer,58,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
11/28/2022,Buenos Aires,Mujer,42,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
